timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617983304941,64763,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983304941,4475,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983304941,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983305941,64762,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983305941,4491,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983305941,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983306941,64762,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983306941,3112,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983306941,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983307941,64758,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983307941,3601,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983307941,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983308942,64751,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983308942,4216,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983308942,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983309942,64749,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983309942,3660,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983309942,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983310942,64753,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983310942,3022,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983310942,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983311943,64748,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983311943,1966,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983311943,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983312943,64748,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983312943,4179,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983312943,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983313943,64745,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983313943,5658,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983313943,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983314944,64744,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983314944,6807,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983314944,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983315944,64738,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983315944,4769,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983315944,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983316945,64737,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983316945,4197,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983316945,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983317945,64735,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983317945,6842,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983317945,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983318945,64734,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983318945,4684,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983318945,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983319945,64734,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983319945,6783,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983319945,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983320946,64732,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983320946,6237,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983320946,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983321946,64732,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983321946,5358,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983321946,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983322947,64729,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983322947,5070,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983322947,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983323947,64729,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983323947,3711,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983323947,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983324947,64722,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983324947,6650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983324947,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983325947,64717,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983325947,4571,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983325947,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983326947,64715,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983326947,2437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983326947,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983327948,64793,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983327948,3037,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983327948,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983328948,64793,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983328948,4374,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983328948,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983329948,64795,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983329948,4393,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983329948,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983330948,64720,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983330948,5363,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983330948,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983331949,64719,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983331949,2341,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983331949,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983332949,64716,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983332949,5175,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983332949,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983333950,64797,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983333950,2843,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983333950,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983334950,64799,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983334950,5069,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983334950,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983335951,64796,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983335951,3315,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983335951,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983336951,64731,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983336951,3812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983336951,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983337952,64729,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983337952,5334,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983337952,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983338952,64728,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983338952,3521,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983338952,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983339953,64723,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983339953,3218,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983339953,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983340954,64722,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983340954,4551,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983340954,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983341954,64718,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983341954,4774,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983341954,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983342954,64719,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983342954,2937,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983342954,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983343954,65020,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983343954,7302,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983343954,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983344954,64981,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983344954,9502,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983344954,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983345955,64959,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983345955,4093,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983345955,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983346955,64959,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983346955,6618,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983346955,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983347956,64960,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983347956,3918,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983347956,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983348957,64960,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983348957,3088,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983348957,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983349958,64954,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983349958,4802,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983349958,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983350959,64952,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983350959,3599,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983350959,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983351959,64939,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983351959,6342,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983351959,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983352959,65017,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983352959,10641,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983352959,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983353960,65319,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983353960,13363,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983353960,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983354960,65333,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983354960,8294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983354960,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983355960,65340,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983355960,12722,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983355960,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983356960,65481,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983356960,11601,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983356960,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983357961,65520,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983357961,14246,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983357961,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983358962,65520,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983358962,12044,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983358962,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983359962,65503,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983359962,7621,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983359962,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983360962,65428,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983360962,7617,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983360962,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983361963,65423,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983361963,7608,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983361963,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983362964,65369,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983362964,5657,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983362964,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983363965,65406,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983363965,15852,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983363965,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983364965,65419,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983364965,10565,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983364965,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983365966,65414,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983365966,11109,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983365966,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983366967,65408,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983366967,5744,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983366967,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983367967,65409,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983367967,7199,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983367967,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983368967,65408,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983368967,6238,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983368967,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983369968,65358,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983369968,7407,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983369968,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983370968,65345,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983370968,3293,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983370968,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983371968,65342,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983371968,4187,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983371968,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983372969,65340,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983372969,4382,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983372969,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983373970,65335,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983373970,2234,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983373970,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983374970,65332,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983374970,3330,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983374970,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983375971,65302,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983375971,8291,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983375971,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983376972,65203,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983376972,2800,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983376972,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983377973,65122,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983377973,4251,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983377973,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983378973,65120,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983378973,5767,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983378973,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983379973,65112,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983379973,2231,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983379973,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983380974,65098,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983380974,3418,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983380974,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983381974,65095,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983381974,4980,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983381974,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983382974,65094,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983382974,3215,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983382974,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983383974,65059,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983383974,2248,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983383974,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983384975,65056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983384975,2444,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983384975,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983385976,65040,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983385976,6132,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983385976,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983386976,65134,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983386976,6167,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983386976,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983387976,65134,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983387976,4666,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983387976,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983388977,65136,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983388977,6356,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983388977,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983389977,65162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983389977,6232,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983389977,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983390977,65271,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983390977,9676,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983390977,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983391977,65270,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983391977,4295,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983391977,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983392978,65175,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983392978,5826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983392978,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983393978,65174,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983393978,2643,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983393978,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983394978,65165,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983394978,1276,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983394978,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983395978,65152,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983395978,5937,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983395978,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983396979,65016,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983396979,4413,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983396979,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983397980,65013,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983397980,2722,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983397980,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983398981,64773,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983398981,2931,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983398981,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983399982,64657,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983399982,3521,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
